Data;Ano;MesNum;Mês;MesLongo;AnoMes;Periodo;proprietario;proprietario_filtro;Proprietario_Nome_Valido;subdominio;tema;tipo;produtos_digisac;Produto_Curto;card_financeiro;tipo_servico;motivo_downgrade;Situacao_Down;descricao;qtd_servicos;total_up_RS;total_down_RS;Movimento;criacao_url;Tempo_vida_cli;Faixa_Vida
28/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;82573565;Usuário inexistente;False;hidraunei;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1260863276;Migração/Outro;Dificuldade financeira;Redução de custo;Downgrade conexão Instagram R$ 89,00. Cliente preferiu substituir o valor que paga na conexão para pagar o servidor | Protocolo: 202511281582586;1;0.0;0.0;Downgrade;;;Não calculado
28/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;83205771;Usuário inexistente;False;futuraodontologia;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1260886898;Migração/Outro;Desistência da contratação;Redução de custo;Cliente não utiliza, tentou reduzir pelo meu plano mas o agnus está com bug.;1;0.0;0.0;Downgrade;;;Não calculado
28/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Vinicius Simões;Vinicius Simões;True;i7host;Downgrade;Não informado;IA Copiloto;IA Copiloto;https://app.pipefy.com/open-cards/1261112622;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade: - IA Copiloto com 1.000 créditos - R$ 72,90  Motivo: o cliente explicou que não foi funcional eles precisarem alimentar a base de conhecimento de forma manual, a sugestão dele seria de inserir uma base já alimentada, como o Chat GPT por exemplo.;1;0.0;0.0;Downgrade;;;Não calculado
01/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;alessandrasondaprev;Downgrade;Não informado;Resumo Inteligente;Resumo Inteligente;https://app.pipefy.com/open-cards/1261685399;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade IA Resumo Inteligente - Plano 500 créditos = R$ 29,90/mensal  Relato cliente: A ferramenta não está sendo utilizada, Eu acho que ela demora muito.;1;0.0;0.0;Downgrade;;;Não calculado
01/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;laassessoriajuridica;Downgrade;Não informado;"Funil de vendas; Usuário adicional";"Funil de vendas; Usuário adicional";https://app.pipefy.com/open-cards/1262041496;Migração/Outro;Desistência da contratação;Outros motivos descritos;Down usuário adicional R$ 29,00 e funil de vendas R$ 89,00  Relato cliente: Funil de vendas não consegui me adaptar.;2;0.0;0.0;Downgrade;;;Não calculado
01/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;83205771;Usuário inexistente;False;cdcsolucoes;Downgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1261914951;Migração/Outro;Redução de funcionários;Redução de custo;Downgrade - 8 usuários - Protocolo: 202512011584771 - Motivo: o cliente não conseguiu reduzir pelo meu plano, pois alegava que iria negativar a conta, porém não há informações convergentes dos usuários no Agnus e na Digisac. A cliente informou que está passando por um momento muito delicado e por isso não conseguiria manter os 11 usuários. Cliente: As coisas não estão muito fáceis e não temos mais tudo isso de operador, estão há 05 anos pagando sem uso.;1;0.0;0.0;Downgrade;;;Não calculado
01/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;cdcitirapina;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1261972956;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Querem validar o atendimento das meninas aqui sem o funil.;1;0.0;0.0;Downgrade;;;Não calculado
01/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;credja;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1261843681;Migração/Outro;Redução de demanda;Redução de custo;Não recebe mais clienetes pelo Insta.;1;0.0;0.0;Downgrade;;;Não calculado
01/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;luizalmeidaadvogados;Downgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1261836105;Migração/Outro;Redução de funcionários;Redução de custo;Down 3 usuários adicionais.;1;0.0;0.0;Downgrade;;;Não calculado
01/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;polomasther;Downgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1262020361;Migração/Outro;Redução de funcionários;Redução de custo;down 1 usuário adicional;1;0.0;0.0;Downgrade;;;Não calculado
01/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;realeviagens;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1262311688;Migração/Outro;Falta de Funcionalidade;Redução de custo;Down Integração Bitrix.  Cliente enfrentou problemas com a integração desde o início da contratação. Então, está sendo solicitado o reembolso referente ao valor da taxa de configuração de R$ 200,00, mais o valor referente à mensalidade que ela já pagou. ***VIVIANE AUTORIZOU***;1;0.0;0.0;Downgrade;;;Não calculado
01/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Tadiane Biason;Tadiane Biason;True;credparceiro;Downgrade;Não informado;"Usuário adicional; Conexão adicional de WhatsApp";Usuário adicional + outros;https://app.pipefy.com/open-cards/1261763363;Migração/Outro;Problema sistêmico (cliente);Redução de custo;Tipo: Downgrade Produto: Usuários e Conexões Valor: Usuários - 7*29 = 203,00 / Conexões 4*89 = 356,00 = 559,00 URL: credparceiro Protocolo: 202511271582138;2;0.0;0.0;Downgrade;;;Não calculado
02/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;atomosquimica2;Downgrade;Não informado;"Conexão Facebook Messenger; Conexão Instagram Direct";Conexão Facebook Messenger + outros;https://app.pipefy.com/open-cards/1262435655;Migração/Outro;Desistência da contratação;Redução de custo;Downgrade Conexão Instagram R$ 89,00/mensal e Conexão Facebook R$ 89,00/mensal  Cancelamento por conta do custo, ofereci desconto cliente preferiu cancelar da mesma forma.;2;0.0;0.0;Downgrade;;;Não calculado
02/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;madevoss;Downgrade;Não informado;"Conexão Facebook Messenger; Funil de vendas";"Conexão Facebook Messenger; Funil de vendas";https://app.pipefy.com/open-cards/1262682587;Migração/Outro;Desistência da contratação;Cancelamento / encerramento;Cancelamento das ferramentas - Funil de vendas R$ 49,00/mensais e Conexão Facebook Messenger R$ 99,00/mensais  Relato do cliente: Não estamos usando no momento;2;0.0;0.0;Downgrade;;;Não calculado
02/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;82573565;Usuário inexistente;False;ferreiralassenadv;Downgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1262382100;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade - Chat Interno R$ 49,00 | MOTIVO: utilizou por 2 dias e desistiu da contratação, pois, a funcionalidade não fez sentido para ela . Não foi liberado período de teste. Direcionado ao financeiro para possibilidade de desconto | Protocolo: 202512021585626;1;0.0;0.0;Downgrade;;;Não calculado
03/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;agrecont;Downgrade;Não informado;"Conexão adicional de WhatsApp; Usuário adicional";Conexão adicional de WhatsApp + outros;https://app.pipefy.com/open-cards/1263244128;Migração/Outro;Desistência da contratação;Redução de custo;Downgrade 06x usuários adicionais R$ 174,00/mensal | Downgrade Conexão Adicional WhatsApp Standard R$ 89,00/mensal  Cliente solicitou cancelamento das ferramentas por corte de custos.;2;0.0;0.0;Downgrade;;;Não calculado
03/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;bethonicos;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1263536494;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade conexão Instagram R$ 89,00/mensal  Cliente não está utilizando a conexão.;1;0.0;0.0;Downgrade;;;Não calculado
03/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;botelhopereiraadv;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1263500865;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade Integração RD CRM = R$ 59,90/mensal;1;0.0;0.0;Downgrade;;;Não calculado
03/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;forbos;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1263507115;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade Integração Trello = R$ 89,99;1;0.0;0.0;Downgrade;;;Não calculado
03/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;vittaararaquara;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1263231884;Migração/Outro;Desistência da contratação;Cancelamento / encerramento;Downgrade conexão de Instagram = R$ 89,00/mensal  Cliente cancelou por falta de uso da ferramenta.;1;0.0;0.0;Downgrade;;;Não calculado
03/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;woodfort;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1263136818;Migração/Outro;Não viu valor agregado;Redução de custo;Redução funil de vendas = R$ 49,00/mensal  Relato do cliente: É porque aqui é muito corrido o pessoal utilizar o funil de vendas e aí eu preciso de uma solução que seja integrada com o meu sistema.;1;0.0;0.0;Downgrade;;;Não calculado
03/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;83205771;Usuário inexistente;False;zandomaxeletronicos;Downgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1263207811;Migração/Outro;Bug Plataforma;Redução de custo;Down - 4 usuários - Protocolo: 202512031587518 - Motivo: Bug na plataforma, cliente não conseguiu configurar os usuários novos e vai reduzir;1;0.0;0.0;Downgrade;;;Não calculado
03/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;hclin;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1263135630;Migração/Outro;Bug Plataforma;Redução de custo;Remoção da Integração SendRow (Recursos apresentou problemas de @lid, então ele foi removido para que não haja cobrança em dezembro conforme o alinhado com a Luana do Financeiro. Acredito que na próxima contratação, quando o problema for solucionado, faça sentido manter o valor de 179, pois não foi culpa da cliente, ela apenas cancelou devido a esse problema).;1;0.0;0.0;Downgrade;;;Não calculado
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;advocaciaprates;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1264141377;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Relato do cliente: No caso, a propaganda feita pelo vendedor é que o Fúnil poderia se assimilar com um CRM, o qual não foi;1;0.0;0.0;Downgrade;;;Não calculado
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;lojadofiltro;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1264293940;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade Conexão Instagram = R$ 80,10/mensal   Relato cliente: O Instagram não tem uso, infelizmente ninguém manda mensagem.;1;0.0;0.0;Downgrade;;;Não calculado
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;portobellofoods;Downgrade;Não informado;IA Copiloto;IA Copiloto;https://app.pipefy.com/open-cards/1264156988;Migração/Outro;Não viu valor agregado;Redução de custo;Remoção Combo do lançamento - IA Copiloto R$ 114,00/mensal  Relato cliente: De acordo com as nossas atendentes, muitas vezes não funcionou, não sugeria a resposta quando solicitado ou não sugeria de forma correta. E as respostas rápidas na maioria dos casos já nos atende;1;0.0;0.0;Downgrade;;;Não calculado
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;83205771;Usuário inexistente;False;camilajanuzziadvocacia;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1264201583;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade - Funil de Vendas - Protocolo: 202512041589199 - Motivo: Cliente informou que deseja contratar um CRM, que o recurso não atendeu as expectativas, mesmo questionado, ela não informou.;1;0.0;0.0;Downgrade;;;Não calculado
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;83205771;Usuário inexistente;False;potavell;Downgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1264263151;Migração/Outro;Problema sistêmico (cliente);Problema técnico / limitação;"Motivo; Cliente não está utilizando os recursos, acreditou que apenas arquivas os usuários e conexões era suficiente.";1;0.0;0.0;Downgrade;;;Não calculado
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;83205771;Usuário inexistente;False;potavell;Downgrade;Não informado;"Usuário adicional; Conexão adicional de WhatsApp";Usuário adicional + outros;https://app.pipefy.com/open-cards/1264206671;Migração/Outro;Problema sistêmico (cliente);Problema técnico / limitação;"Downgrade - 11 Usuários Adicionais (16>5) - 4 Conexões de Whatsapp - Protocolo: 202512041588925 - Motivo; Cliente não está utilizando os recursos, acreditou que apenas arquivas os usuários e conexões era suficiente.";2;0.0;0.0;Downgrade;;;Não calculado
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;83205771;Usuário inexistente;False;tayrona;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1264079093;Migração/Outro;Não viu valor agregado;Redução de custo;Down - Funil de Vendas - Protocolo: 202512041589332 - Motivo: Cliente migrou para um CRM;1;0.0;0.0;Downgrade;;;Não calculado
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;dmmatdecontrucao;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1263965639;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Operadores estavam esquecendo de utilizar;1;0.0;0.0;Downgrade;;;Não calculado
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;lojasbricio;Downgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1264262609;Migração/Outro;Redução de funcionários;Redução de custo;Down de 1 usuário bonificado e 1 adicional (ciente que vão ser os primeiros a serem removidos em casos de reduções).;1;0.0;0.0;Downgrade;;;Não calculado
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Melissa Duarte;Melissa Duarte;True;performmed;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1264284290;Migração/Outro;Redução de demanda;Redução de custo;Cliente disse que atende de forma que quando algum atendente entra em contato, ele precisa ter um numero para seguir com os atendimentos. Uma especie de secretaria sobre os atendimentos e o cliente em si nao precisou mais seguir com a contratação;1;0.0;0.0;Downgrade;;;Não calculado
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Melissa Duarte;Melissa Duarte;True;vivelavie;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1263949297;Migração/Outro;Desistência da contratação;Outros motivos descritos;Cliente disse que contratou mas nunca usou, disse que inicialmente não seguirão com o uso na plataforma deles;1;0.0;0.0;Downgrade;;;Não calculado
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Tadiane Biason;Tadiane Biason;True;casempreendimentos;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1264332149;Migração/Outro;Banimento;Redução de custo;ipo: Downgrade Produto: 5 conexões Valor: 345,00 URL: casempreendimentos Protocolo: 202512041588696;1;0.0;0.0;Downgrade;;;Não calculado
05/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;envisione;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1264556526;Migração/Outro;Desistência da contratação;Outros motivos descritos;Relato do cliente: Não faz muito sentido para a gente. A gente tem o CRM completo e a gente conseguiu integrar o CRM ao DigiSac.;1;0.0;0.0;Downgrade;;;Não calculado
05/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;nogara;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1264682108;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade Integração Send Row R$ 199,00/mensal  Relato cliente: Não vai mais utilizar a ferramenta.;1;0.0;0.0;Downgrade;;;Não calculado
05/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;83205771;Usuário inexistente;False;brasilsulselfstorage;Downgrade;Não informado;"Conexão Instagram Direct; Conexão Facebook Messenger";Conexão Instagram Direct + outros;https://app.pipefy.com/open-cards/1264746996;Migração/Outro;Não viu valor agregado;Redução de custo;Down - Instagram e Facebook - Protocolo: 202512051590960 - Motivo: Alegou que não está funcionando, ofereci suporte mas não quis;2;0.0;0.0;Downgrade;;;Não calculado
05/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;83205771;Usuário inexistente;False;fcadvogados;Downgrade;Não informado;"Conexão Instagram Direct; Conexão Facebook Messenger";Conexão Instagram Direct + outros;https://app.pipefy.com/open-cards/1264614429;Migração/Outro;Problema sistêmico (cliente);Baixa utilização / sem valor percebido;Downgrade - Instagram + Messenger: 178 - Protocolo: 202512051590575 - Motivo: Cliente está reestruturando a plataforma e itens que utilizam ou não, o insta e face não utilizam.;2;0.0;0.0;Downgrade;;;Não calculado
05/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;ehmedical;Downgrade;Não informado;"Usuário adicional; Conexão adicional de WhatsApp";Usuário adicional + outros;https://app.pipefy.com/open-cards/1264735684;Migração/Outro;Redução de funcionários;Redução de custo;Down 14 usuários + 2 conexões.;2;0.0;0.0;Downgrade;;;Não calculado
05/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;maifredo;Downgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1264575159;Migração/Outro;Não informado;Outros motivos descritos;Down Funil de Vendas + Conexão de Whatsapp Standerd.;1;0.0;0.0;Downgrade;;;Não calculado
08/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;83205771;Usuário inexistente;False;cylcontabilidade;Downgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1265401117;Migração/Outro;Redução de funcionários;Redução de custo;Downgrade - 1 us Adicional - Protocolo: 202512081592437 - Motivo: cliente tem usuários bonificado a partir de uma proposta comercial, dessa forma foi reduzido internamente;1;0.0;0.0;Downgrade;;;Não calculado
08/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Tadiane Biason;Tadiane Biason;True;digitaltech;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1265597446;Migração/Outro;Banimento;Redução de custo;Tipo: Downgrade  Produto:5 conexões Standar  Valor: 395,00 URL: digitaltech Protocolo: e-mail;1;0.0;0.0;Downgrade;;;Não calculado
09/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;eduka;Downgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1265989741;Migração/Outro;Solução própria;Troca de solução / concorrente;Down servidor 2/4, está saindo da plataforma.;1;0.0;0.0;Downgrade;;;Não calculado
09/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;upbetbrasil;Downgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1265988905;Migração/Outro;Redução de demanda;Redução de custo;Down servidor 16/16.;1;0.0;0.0;Downgrade;;;Não calculado
09/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;viajesf;Downgrade;Não informado;"Usuário adicional; Funil de vendas; Conexão adicional de WhatsApp";Usuário adicional + outros;https://app.pipefy.com/open-cards/1265966521;Migração/Outro;Solução própria;Troca de solução / concorrente;Down 1 usuário, conexão adicional e funil (cliente vai manter a plataforma apenas para consulta, ela migrou).;3;0.0;0.0;Downgrade;;;Não calculado
10/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401167;Usuário inexistente;False;milhasdreams;Downgrade;Não informado;"Funil de vendas; Integração";"Funil de vendas; Integração";https://app.pipefy.com/open-cards/1266420407;Migração/Outro;Sem informação;Outros motivos descritos;Downgrade Modulo - Funil de Vendas - Digisac e Integração RD CRM - protocolo 202512101596192;2;0.0;0.0;Downgrade;;;Não calculado
10/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401195;Usuário inexistente;False;contacomigob4;Downgrade;Não informado;Resumo Inteligente;Resumo Inteligente;https://app.pipefy.com/open-cards/1266713732;Migração/Outro;Bug Plataforma;Problema técnico / limitação;Ferramenta de Resumo Inteligente está com BUG, não está funcionanado direito desde quando o cliente contratou, por esse motivo a Viviane Vieira autorizou a devolução do dinheiro pago na funcionalidade e a funcionalidade será retirada do Plano até resolução. Link do card de bug no suporte: https://app.pipefy.com/open-cards/1265846030;1;0.0;0.0;Downgrade;;;Não calculado
10/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;83205771;Usuário inexistente;False;cidadeviva;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1266517749;Migração/Outro;Redução de demanda;Redução de custo;Downgrade - 1 Conexão de Instagram - Protocolo: 202512101596269;1;0.0;0.0;Downgrade;;;Não calculado
10/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Luis Siqueira;Luis Siqueira;True;financeirarealcred;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1266547457;Migração/Outro;Desistência da contratação;Outros motivos descritos;Cliente disse que prefere seguir com a contratação da ferramenta após a virada de ano, pois contratou sem um treinamento agendado o que trouxe algumas difculdades sobre a ferramenta;1;0.0;0.0;Downgrade;;;Não calculado
11/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;fabianemeloadv;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1267275456;Migração/Outro;Desistência da contratação;Cancelamento / encerramento;Cancelamento Funil de vendas = R$ 89,00/mensal  Relato do cliente: Não está sendo utilizado esse serviço;1;0.0;0.0;Downgrade;;;Não calculado
11/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;82573565;Usuário inexistente;False;cartoriosambaiba;Downgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1267182718;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade Chat Interno - R$ 89,00 | motivo: Recurso não esta sendo utilizado;1;0.0;0.0;Downgrade;;;Não calculado
11/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;83205771;Usuário inexistente;False;espacovick;Downgrade;Não informado;Distribuição automática;Distribuição automática;https://app.pipefy.com/open-cards/1267005463;Migração/Outro;Não se adaptou ao produto;Cancelamento / encerramento;Downgrade - Distribuição de chamado - 89,00 - Protocolo: 202512111597671 - Motivo: Cliente utilizava muito a distribuição e disse que adorava, porém, após o banimento ela migrou para API, e como o atendimento é ativo, a distribuição parou de ser utilizada.;1;0.0;0.0;Downgrade;;;Não calculado
11/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;mendeseguimaraes;Downgrade;Não informado;Resumo Inteligente;Resumo Inteligente;https://app.pipefy.com/open-cards/1267266170;Migração/Outro;Não viu valor agregado;Redução de custo;Falou que o resumo não retrata bem a conversa.;1;0.0;0.0;Downgrade;;;Não calculado
12/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;diasdocantofarrapos;Downgrade;Não informado;Distribuição automática;Distribuição automática;https://app.pipefy.com/open-cards/1267460863;Migração/Outro;Desistência da contratação;Processo/uso operacional;Downgrade Distribuição Automática = R$ 89,00/mensal  Relato do cliente: Seria realmente por falta de utilidade mesmo.;1;0.0;0.0;Downgrade;;;Não calculado
12/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;83205771;Usuário inexistente;False;artcconnect;Downgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1267545748;Migração/Outro;Dificuldade financeira;Redução de custo;DOwngrade - Chat Interno 89,00 - Protocolo: 202512121599118 - Motivo: A empresa decidiu desligar o chat interno porque a equipe não está utilizando a ferramenta. Além disso, eles ativaram uma nova conexão no WhatsApp via DigiSac, cujo custo já equivale ao valor atual. Como a equipe não fará uso do chat no momento e já estão arcando com a nova conexão, optaram pelo downgrade para evitar gastos.;1;0.0;0.0;Downgrade;;;Não calculado
12/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;83205771;Usuário inexistente;False;worldchip;Downgrade;Não informado;"Conexão Instagram Direct; Conexão Facebook Messenger";Conexão Instagram Direct + outros;https://app.pipefy.com/open-cards/1267698555;Migração/Outro;Redução de demanda;Redução de custo;Downgrade - Instagram  e Facebook - 130,00 - Protocolo: 202512121599612 - Motivo: Cliente está fazendo o downgrade de conexões de Whatsapp API e Instagram por falta de uso;2;0.0;0.0;Downgrade;;;Não calculado
12/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;floresadvocacia;Downgrade;Não informado;IA Copiloto;IA Copiloto;https://app.pipefy.com/open-cards/1267780937;Migração/Outro;Não informado;Outros motivos descritos;Down copiloto 500 créditos (cliente disse que recurso não tem muita serventia para o ramo em que ele atua (jurídico).;1;0.0;0.0;Downgrade;;;Não calculado
15/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;80401157;Usuário inexistente;False;kelvinld;Downgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1268355203;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Downgrade Chat interno = R$ 89,00/mensal  Relato cliente: Gostaríamos de utilizar o Digisac para trocar informações entre os usuários do time, porém a falta dessas ferramentas dificulta a comunicação. Hoje utilizamos o Digisac para nos comunicar com os clientes e outra plataforma de comunicação para conversas entre os colaboradores da empresa.;1;0.0;0.0;Downgrade;;;Não calculado
15/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;82573565;Usuário inexistente;False;centerlab;Downgrade;Não informado;"Texto Mágico; Resumo Inteligente";"Texto Mágico; Resumo Inteligente";https://app.pipefy.com/open-cards/1268315417;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade - IA Texto Mágico - 1.000 créditos R$ 19,90 e IA Resumo Inteligente - Plano 500 créditos R$ 29,90 | Motivo: A equipe não aderiu as ferramentas e decidiram cancelar.;2;0.0;0.0;Downgrade;;;Não calculado
15/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;83205771;Usuário inexistente;False;piratiningaabc;Downgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1268406418;Migração/Outro;Custo Benefício;Redução de custo;Downgrade - Chat Interno - 89,00 - Protocolo:202512151600936 - Motivo: Redução de custos, questionei sobre a experiência do recurso, o mesmo informou que os motivos não estão associados à experiência;1;0.0;0.0;Downgrade;;;Não calculado
