Data;Ano;MesNum;Mês;MesLongo;AnoMes;Periodo;proprietario;proprietario_filtro;Proprietario_Nome_Valido;subdominio;tema;tipo;produtos_digisac;Produto_Curto;card_financeiro;tipo_servico;motivo_downgrade;Situacao_Down;descricao;qtd_servicos;total_up_RS;total_down_RS;Movimento;criacao_url;Tempo_vida_cli;Faixa_Vida;Produto_Individual;produtos_digisac_original;Categoria;Status_Consideracao;Motivo_Consideracao
09/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;lacadministradora;Upgrade;Não informado;Integração de prateleira;Integração de prateleira;—;Up;Não informado;Outros motivos descritos;- Upgrade:  Integração Almah condomínios | R$ 59,99;1;59.99;0.0;Upgrade;;;Não calculado;Integração de prateleira;Integração de prateleira;Integração;Não considerado;Sem link no Card Financeiro
09/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Marcela Medeiros;Marcela Medeiros;True;maira;Downgrade;Não informado;Servidores;Servidores;—;Down;Sem informação;Redução de custo;Realizado ajuste no plano: Estava com 5 unidades do servidor 2/4, reduzi 4 e deixei apenas um de R$ 89,00;1;0.0;356.0;Downgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
10/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Usuário não identificado;Usuário inexistente;False;britoassociados;Upgrade;Não informado;Transcrição de Áudio;Transcrição de Áudio;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Upgrade;;;Não calculado;Transcrição de Áudio;Transcrição de Áudio;IA;Não considerado;Sem link no Card Financeiro
10/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;facilitecontabilidade;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
10/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Sem proprietário;Usuário inexistente;False;gsdf;Solicitação de Teste;Não informado;Integração;Integração;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Teste;;;Não calculado;Integração;Integração;Integração;Não considerado;Sem link no Card Financeiro
13/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Usuário não identificado;Usuário inexistente;False;audicontcontabilidade;Upgrade;Não informado;Chat interno;Chat interno;—;Up;Não informado;Outros motivos descritos;Upgrade do Chat Interno - R$ 89,00 | 202604131726018;1;89.0;0.0;Upgrade;;;Não calculado;Chat interno;Chat interno;Módulos;Não considerado;Sem link no Card Financeiro
13/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Usuário não identificado;Usuário inexistente;False;portalnet;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Down;Redução de demanda;Redução de custo;Downgrade Servidor 4/8 - R$ 169,00 | Integração Ixc R$ 49,00 | Conexão Adicional de WhatsApp R$ 89,00 (problema ao reduzir pelo meu plano) | Motivo: Preciso do custo minimo possivel da paltaforma, pois não vamos utiliza-la nos proximos dias e precisamos cortar custos | 202604131725100;1;0.0;307.0;Downgrade;;;Não calculado;Conexão adicional de WhatsApp;"Conexão adicional de WhatsApp; Servidores; Integração";Conexão;Não considerado;Sem link no Card Financeiro
13/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Usuário não identificado;Usuário inexistente;False;portalnet;Downgrade;Não informado;Servidores;Servidores;—;Down;Redução de demanda;Redução de custo;Downgrade Servidor 4/8 - R$ 169,00 | Integração Ixc R$ 49,00 | Conexão Adicional de WhatsApp R$ 89,00 (problema ao reduzir pelo meu plano) | Motivo: Preciso do custo minimo possivel da paltaforma, pois não vamos utiliza-la nos proximos dias e precisamos cortar custos | 202604131725100;1;0.0;0.0;Downgrade;;;Não calculado;Servidores;"Conexão adicional de WhatsApp; Servidores; Integração";Servidor;Não considerado;Sem link no Card Financeiro
13/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Usuário não identificado;Usuário inexistente;False;portalnet;Downgrade;Não informado;Integração;Integração;—;Down;Redução de demanda;Redução de custo;Downgrade Servidor 4/8 - R$ 169,00 | Integração Ixc R$ 49,00 | Conexão Adicional de WhatsApp R$ 89,00 (problema ao reduzir pelo meu plano) | Motivo: Preciso do custo minimo possivel da paltaforma, pois não vamos utiliza-la nos proximos dias e precisamos cortar custos | 202604131725100;1;0.0;0.0;Downgrade;;;Não calculado;Integração;"Conexão adicional de WhatsApp; Servidores; Integração";Integração;Não considerado;Sem link no Card Financeiro
13/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Vinicius Simões;Vinicius Simões;True;organicodochico;Downgrade;Não informado;Resumo Inteligente;Resumo Inteligente;—;Down;Não se adaptou ao produto;Problema técnico / limitação;"Downgrade: - IA Agente Inteligente | 1.000 créditos | R$ 112,90 - IA Resumo Inteligente | 500 créditos | R$ 34,90  Motivos: - Resumo Inteligente: o cliente simplesmente informou que nunca chegaram a prestar atenção no resumo, visto que nunca precisaram desta informação. - Agente Inteligente: ele mencionou que a ferramenta era ""travada"". Como exemplo, ele explicou que o agente não permite configurar a mensagem que a IA envia para quando um cliente envia arquivos e ela precisa explicar que não entende este tipo de mensagem.";1;0.0;147.8;Downgrade;;;Não calculado;Resumo Inteligente;"Resumo Inteligente; IA Agent";IA;Não considerado;Sem link no Card Financeiro
13/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Vinicius Simões;Vinicius Simões;True;organicodochico;Downgrade;Não informado;IA Agent;IA Agent;—;Down;Não se adaptou ao produto;Problema técnico / limitação;"Downgrade: - IA Agente Inteligente | 1.000 créditos | R$ 112,90 - IA Resumo Inteligente | 500 créditos | R$ 34,90  Motivos: - Resumo Inteligente: o cliente simplesmente informou que nunca chegaram a prestar atenção no resumo, visto que nunca precisaram desta informação. - Agente Inteligente: ele mencionou que a ferramenta era ""travada"". Como exemplo, ele explicou que o agente não permite configurar a mensagem que a IA envia para quando um cliente envia arquivos e ela precisa explicar que não entende este tipo de mensagem.";1;0.0;0.0;Downgrade;;;Não calculado;IA Agent;"Resumo Inteligente; IA Agent";IA;Não considerado;Sem link no Card Financeiro
15/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Priscila Pavani;Priscila Pavani;True;barcelossop1c;Upgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Up;Não informado;Redução de custo;Tipo: Upgrade Produto: 1 conexão comum de WhatsApp URL: barcelossop1c Valor: R$ 59,00 Protocolo: 202604141726551;1;59.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;Conexão;Não considerado;Sem link no Card Financeiro
15/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Priscila Pavani;Priscila Pavani;True;barcelossop1c;Upgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Up;Não informado;Redução de custo;Tipo: Upgrade Produto: 2 conexões comuns URL: barcelossop1c Valor: R$ 118,00 Protocolo: 202604141726551;1;118.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;Conexão;Não considerado;Sem link no Card Financeiro
17/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;icc;Upgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Up;Não informado;Outros motivos descritos;"- Upgrade: Conexão adicional de WhatsApp | R$ 89,00 |  (Cliente não tem acesso à aba ""meu plano"")";1;89.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;Conexão;Não considerado;Sem link no Card Financeiro
17/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Yemuri Teodoro;Yemuri Teodoro;True;mariaemiliatanajura;Downgrade;Não informado;Integração de prateleira;Integração de prateleira;—;Down;Sem informação;Baixa utilização / sem valor percebido;Downgrade:  - Integração com Trello - R$89,99  Motivo: Cliente entrou em coontato solicitando o canncelamento do Trello por não utilizar. Houve a tentativa de entender melhor sobre o  motivo do downgrade porém a cliente não deu mais detalhes.;1;0.0;89.99;Downgrade;;;Não calculado;Integração de prateleira;Integração de prateleira;Integração;Não considerado;Sem link no Card Financeiro
20/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;siqueiralink;Solicitação de Teste;Não informado;Servidores;Servidores;—;Up;Não informado;Outros motivos descritos;Não informado;1;169.0;0.0;Teste;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
22/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Luis Siqueira;Luis Siqueira;True;la3cefis;Upgrade;Não informado;Servidores;Servidores;—;Up;Não informado;Outros motivos descritos;Contratação do servidor 8/12 - alinhado via Paulo o desconto de R$ 71,00;1;199.0;0.0;Upgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
23/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Usuário não identificado;Usuário inexistente;False;florianosolucoes;Upgrade;Não informado;Servidores;Servidores;—;Up;Não informado;Outros motivos descritos;Upgrade Servidor 2/4, indicado pelo suporte (Ana Lins) | 202604231734478;1;89.0;0.0;Upgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
23/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Yemuri Teodoro;Yemuri Teodoro;True;casadaslatas;Downgrade;Não informado;Usuário adicional;Usuário adicional;—;Down;Dificuldade financeira;Redução de custo;DOWNGRADE  1 Usuário Adicional - R$29,00  PROTOCOLO - 202604221734163   MOTIVO - Dificuldade financeira  Cliente não conseguiu fazer pelo meu plano. Tem usuários bonificados.;1;0.0;29.0;Downgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
23/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Yemuri Teodoro;Yemuri Teodoro;True;casadaslatas;Downgrade;Não informado;Usuário adicional;Usuário adicional;—;Down;Dificuldade financeira;Redução de custo;DOWNGRADE 1 Usuário Adicional - R$29,00 - PROTOCOLO - 202604221734163 -- MOTIVO - Dificuldade financeira . cliente nao conseguiu fazer por conta.;1;0.0;29.0;Downgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
24/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Marcela Medeiros;Marcela Medeiros;True;settemadvogados;Upgrade;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Redução de custo;Servidor 2/4 alterado para 4/8 e valor mantido por R$ 89,00 mensais em exceção (utilizada a margem do plano, histórico recente de Reclamação Google e com JIRA SUS-3259 em andamnento) - Protocolo 202604241735644;1;0.0;0.0;Upgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
28/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Sem proprietário;Usuário inexistente;False;parkpio;Upgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Up;Não informado;Outros motivos descritos;Upgrade | Usuário adicional | 1x R$ 29,00 Conexão adicional de whatsapp | 2x R$ 89,00 | R$ 178,00;1;207.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp;"Conexão adicional de WhatsApp; Usuário adicional";Conexão;Não considerado;Sem link no Card Financeiro
28/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Sem proprietário;Usuário inexistente;False;parkpio;Upgrade;Não informado;Usuário adicional;Usuário adicional;—;Up;Não informado;Outros motivos descritos;Upgrade | Usuário adicional | 1x R$ 29,00 Conexão adicional de whatsapp | 2x R$ 89,00 | R$ 178,00;1;0.0;0.0;Upgrade;;;Não calculado;Usuário adicional;"Conexão adicional de WhatsApp; Usuário adicional";Usuários;Não considerado;Sem link no Card Financeiro
29/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Usuário não identificado;Usuário inexistente;False;nefadv;Downgrade;Não informado;Servidores;Servidores;—;Down;Solução própria;Troca de solução / concorrente;Downgrade do servidor 4/8 (R$ 169,00) | 202604291740691;1;0.0;169.0;Downgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
29/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Marcela Medeiros;Marcela Medeiros;True;202604291740268;Upgrade;Não informado;Usuário adicional;Usuário adicional;—;Up;Não informado;Redução de custo;Up de um usuário, protocolo 202604291740268 | Valor de R$ 26,10 acordado somente para esse usuário!!! Licença será utilizada para monitoramento interno e em exceção com autorização da liderança, foi concedido o desconto.;1;26.1;0.0;Upgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
30/04/2026;2026;4;Abr.;abril;2026-04;Abr./26;Usuário não identificado;Usuário inexistente;False;nucleodrmenegucci;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;—;Down;Não viu valor agregado;Redução de custo;Downgrade Conexão de Instagram R$ 89,00 | Motivo: A cliente informou que não tinha conhecimento de que possuía a coneão de Instagram contratada e, após validação interna, confirmou que o recurso não é utilizado na operação atual. | 202604301741550;1;0.0;89.0;Downgrade;;;Não calculado;Conexão Instagram Direct;Conexão Instagram Direct;Conexão;Não considerado;Sem link no Card Financeiro
05/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Tadiane Biason;Tadiane Biason;True;razonet;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Down;Centralização URL (conexão);Outros motivos descritos;Tipo: Dowgrade  Produto: 2 conexoes standard - 79,00 cada / total: 158,00   URL: razonet  Protocolo: 202605051745370;1;0.0;158.0;Downgrade;;;Não calculado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;Conexão;Não considerado;Sem link no Card Financeiro
05/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Yemuri Teodoro;Yemuri Teodoro;True;rbprintart;Downgrade;Não informado;Integração;Integração;—;Down;Migrando de Plataforma;Processo/uso operacional;DOWNGRADE Trello - R$89,99 Adotaram outro método de organização na operação. Mudaram para um ERP na empresa que já possui o método de cards nativo. Protocolo: 202605051745293;1;0.0;89.99;Downgrade;;;Não calculado;Integração;Integração;Integração;Não considerado;Sem link no Card Financeiro
06/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;testedesconsiderar;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;—;Up;Não informado;Outros motivos descritos;teste;1;89.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;Conexão;Não considerado;Sem link no Card Financeiro
06/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;desipatricio;Downgrade;Não informado;Chat interno;Chat interno;—;Down;Não se adaptou ao produto;Cancelamento / encerramento;"Cliente não gostou de utilizar o chat pois ele não permite ""buscar"" em uma lupa as mensagens antigas. Sobre a IA, não teve tempo de configurar e alega ser leiga nesse assunto. E por falta de uso prefere cancelar.";1;0.0;201.9;Downgrade;;;Não calculado;Chat interno;"Chat interno; IA Agent";Módulos;Não considerado;Sem link no Card Financeiro
06/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;desipatricio;Downgrade;Não informado;IA Agent;IA Agent;—;Down;Não se adaptou ao produto;Cancelamento / encerramento;"Cliente não gostou de utilizar o chat pois ele não permite ""buscar"" em uma lupa as mensagens antigas. Sobre a IA, não teve tempo de configurar e alega ser leiga nesse assunto. E por falta de uso prefere cancelar.";1;0.0;0.0;Downgrade;;;Não calculado;IA Agent;"Chat interno; IA Agent";IA;Não considerado;Sem link no Card Financeiro
06/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;desipatricio;Downgrade;Não informado;Chat interno;Chat interno;—;Migração/Outro;Não se adaptou ao produto;Cancelamento / encerramento;"Cliente não gostou de utilizar o chat pois ele não permite ""buscar"" em uma lupa as mensagens antigas. Sobre a IA, não teve tempo de configurar e alega ser leiga nesse assunto. E por falta de uso prefere cancelar.";1;0.0;0.0;Downgrade;;;Não calculado;Chat interno;"Chat interno; IA Agent";Módulos;Não considerado;Sem link no Card Financeiro
06/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;desipatricio;Downgrade;Não informado;IA Agent;IA Agent;—;Migração/Outro;Não se adaptou ao produto;Cancelamento / encerramento;"Cliente não gostou de utilizar o chat pois ele não permite ""buscar"" em uma lupa as mensagens antigas. Sobre a IA, não teve tempo de configurar e alega ser leiga nesse assunto. E por falta de uso prefere cancelar.";1;0.0;0.0;Downgrade;;;Não calculado;IA Agent;"Chat interno; IA Agent";IA;Não considerado;Sem link no Card Financeiro
07/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;viagemnamente;Upgrade;Não informado;IA Agent;IA Agent;—;Up;Não informado;Outros motivos descritos;Upgrade: Agente Inteligente - 2000 créditos  | 219,90;1;219.9;0.0;Upgrade;;;Não calculado;IA Agent;IA Agent;IA;Não considerado;Sem link no Card Financeiro
07/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;condominiosdirey;Upgrade;Não informado;Integração de prateleira;Integração de prateleira;—;Up;Não informado;Outros motivos descritos;Up Integração Superlogica condominios R$69,99.;1;69.99;0.0;Upgrade;;;Não calculado;Integração de prateleira;Integração de prateleira;Integração;Não considerado;Sem link no Card Financeiro
08/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;cresolgetuliovargas;Downgrade;Não informado;Usuário adicional;Usuário adicional;—;Down;Redução de funcionários;Redução de custo;Downgradede 3 usuários, total de R$ 65,70 (21,90 cada);1;0.0;65.7;Downgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
08/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;estrelacapital;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Down;Redução de funcionários;Redução de custo;- Downgrade: 1x Conexão adicional de WhatsApp Standard (com desconto) | R$ 79,00 |  Motivo: cliente informa que foi realizada uma dissolução da sociedade e, com isso, feita a divisão de setores e números. Por isso, ficaram com uma conexão sem necessidade, então decidiram reduzir.;1;0.0;79.0;Downgrade;;;Não calculado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;Conexão;Não considerado;Sem link no Card Financeiro
11/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;platviagens;Upgrade;Não informado;Servidores;Servidores;—;Up;Não informado;Outros motivos descritos;- Upgrade: Servidor 2/4 | R$ 89,00 |;1;89.0;0.0;Upgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
12/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;platviagens;Upgrade;Não informado;Servidores;Servidores;—;Up;Não informado;Outros motivos descritos;- Upgrade: Servidor 2/4 | R$ 89,00 |;1;89.0;0.0;Upgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;ikasa;Upgrade;Não informado;Integração;Integração;—;Up;Não informado;Outros motivos descritos;Up Integração Superlogica Condominios (R$69,99).;1;69.99;0.0;Upgrade;;;Não calculado;Integração;Integração;Integração;Não considerado;Sem link no Card Financeiro
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;plamevconsultoriapet;Solicitação de Bonificação e Desconto;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Migração/Outro;Não informado;Outros motivos descritos;Bonificação de 1 conexão adicional de WhatsApp.;1;0.0;0.0;__EXCLUIR__;;;Não calculado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;Conexão;Não considerado;Sem link no Card Financeiro
14/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Sem proprietário;Usuário inexistente;False;liziaborrello;Upgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;—;Up;Não informado;Outros motivos descritos;Up: Contratação de conexão adicional de Instagram (Direct) | 89,00 EM DÓLAR;1;89.0;0.0;Upgrade;;;Não calculado;Conexão Instagram Direct;Conexão Instagram Direct;Conexão;Não considerado;Sem link no Card Financeiro
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;avivickassessoria;Upgrade;Não informado;Resumo Inteligente;Resumo Inteligente;—;Up;Não informado;Outros motivos descritos;Upgrade IA Resumo Inteligente - Plano 500 créditos - R$ 29,90 e IA CSAT - Plano 500 créditos - R$ 14,90. Total -R$ 44,80 | 202605151756768;1;44.8;0.0;Upgrade;;;Não calculado;Resumo Inteligente;"Resumo Inteligente; IA CSAT";IA;Não considerado;Sem link no Card Financeiro
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;avivickassessoria;Upgrade;Não informado;IA CSAT;IA CSAT;—;Up;Não informado;Outros motivos descritos;Upgrade IA Resumo Inteligente - Plano 500 créditos - R$ 29,90 e IA CSAT - Plano 500 créditos - R$ 14,90. Total -R$ 44,80 | 202605151756768;1;0.0;0.0;Upgrade;;;Não calculado;IA CSAT;"Resumo Inteligente; IA CSAT";IA;Não considerado;Sem link no Card Financeiro
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;leloimoveis;Upgrade;Não informado;Resumo Inteligente;Resumo Inteligente;—;Migração/Outro;Não informado;Outros motivos descritos;Upgrade: IA Texto Mágico – 2.000 créditos | R$29,90 IA Resumo Inteligente – Plano 2.000 créditos (com desconto) | R$75,90  Total = R$ 105,80;1;0.0;0.0;Upgrade;;;Não calculado;Resumo Inteligente;"Resumo Inteligente; Texto Mágico";IA;Não considerado;Sem link no Card Financeiro
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;leloimoveis;Upgrade;Não informado;Texto Mágico;Texto Mágico;—;Migração/Outro;Não informado;Outros motivos descritos;Upgrade: IA Texto Mágico – 2.000 créditos | R$29,90 IA Resumo Inteligente – Plano 2.000 créditos (com desconto) | R$75,90  Total = R$ 105,80;1;0.0;0.0;Upgrade;;;Não calculado;Texto Mágico;"Resumo Inteligente; Texto Mágico";IA;Não considerado;Sem link no Card Financeiro
15/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Sem proprietário;Usuário inexistente;False;dinamcorp;Upgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Up;Não informado;Problema técnico / limitação;Upgrade - Conexão adicional de Whatsapp (FEITO MANUALMENTE DEVIDO A FALHA NA FUNCIONALIDADE MEU PLANO) R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;Conexão;Não considerado;Sem link no Card Financeiro
18/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;bdrops;Downgrade;Não informado;Integração de prateleira;Integração de prateleira;—;Down;Desistência da contratação;Cancelamento / encerramento;Downgrade Integração Pipefy - R$ 59,99 | Motivo: recurso não aderente à necessidade operacional da empresa. Cliente optou pelo cancelamento após validar o funcionamento da integração com a Pipefy e identificar que o recurso, neste momento, atende ao envio de mensagens automatizadas a partir das movimentações dos cards no Pipefy. A expectativa operacional era utilizar a integração para criação e gerenciamento de cards diretamente pela Digisac, funcionalidade que não faz parte do escopo atual da integração | 202605181757347;1;0.0;59.99;Downgrade;;;Não calculado;Integração de prateleira;Integração de prateleira;Integração;Não considerado;Sem link no Card Financeiro
18/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;dpatrickseguross;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Downgrade;;;Não calculado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;Conexão;Não considerado;Sem link no Card Financeiro
19/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Tadiane Biason;Tadiane Biason;True;tactuscontabilidade;Solicitação de Teste;Não informado;Integração de prateleira;Integração de prateleira;—;Up;Não informado;Outros motivos descritos;Não informado;1;59.99;0.0;Teste;;;Não calculado;Integração de prateleira;Integração de prateleira;Integração;Não considerado;Sem link no Card Financeiro
20/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;ramsignori;Downgrade;Não informado;Funil de vendas;Funil de vendas;—;Down;Não viu valor agregado;Redução de custo;Não informado;1;0.0;89.0;Downgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
20/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;contabilizadigital2;Downgrade;Não informado;IA CSAT;IA CSAT;—;Down;Custo Benefício;Redução de custo;- Downgrade: IA CSAT - 5.000 créditos | R$ 95,90 |  1x Conexão adicional WhatsApp Standard | R$ 89,00 |  Motivo: Cliente informa que -> de fato, no momento, nós não estamos utilizando essas duas funções. Pelo que percebemos no nosso dia a dia, elas acabaram não fazendo muito sentido para a nossa operação atual e, por isso, a demanda de uso acabou sendo muito baixa. Não foi necessariamente uma questão de falha funcional, mas sim de aderência ao nosso processo e necessidade no momento. Acabamos priorizando outras funcionalidades que têm feito mais sentido para o time e para a rotina operacional. Caso haja alguma evolução ou um novo cenário em que essas funções façam mais sentido para nós, podemos revisitar a utilização.;1;0.0;184.9;Downgrade;;;Não calculado;IA CSAT;IA CSAT;IA;Não considerado;Sem link no Card Financeiro
20/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Noemy Biazão;Noemy Biazão;True;mafraseguros;Upgrade;Não informado;Funil de vendas;Funil de vendas;—;Up;Não informado;Redução de custo;Upgrade de Funil de vendas - Valor R$49,00;1;98.0;0.0;Upgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
20/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Sem proprietário;Usuário inexistente;False;aformula;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
20/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Sem proprietário;Usuário inexistente;False;barucseguros2026;Upgrade;Não informado;Chat interno;Chat interno;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Upgrade;;;Não calculado;Chat interno;Chat interno;Módulos;Não considerado;Sem link no Card Financeiro
